EnsemblID;Name;Sequence;Comments;Phenotype;Chromosome;GeneSymbol;IsInheritanceKnown
ENSG00000103227;Lipase maturation factor 1;NotRelevant;;Lipase deficiency, combined, 246650 (3), Autosomal recessiveLipase deficiency, combined, 246650 (3);chr16;LMF1, TMEM112;True
ENSG00000162009;Somatostatin receptor-5;NotRelevant;;Somatostatin analog, resistance to (3)Somatostatin analog, resistance to (3);chr16;SSTR5;False
ENSG00000196557;Calcium channel, voltage-dependent, T type, alpha-1H subunit;NotRelevant;;{Epilepsy, childhood absence, susceptibility to, 6}, 611942 (3){Epilepsy, idiopathic generalized, susceptibility to, 6}, 611942 (3);chr16;CACNA1H, EIG6, ECA6, HALD4;False
ENSG00000090581;N-acetylglucosamine-1-phosphotransferase, gamma subunit;NotRelevant;;Mucolipidosis III gamma, 252605 (3), Autosomal recessiveMucolipidosis III gamma, 252605 (3);chr16;GNPTAG;True
ENSG00000103249;Chloride channel-7;NotRelevant;;Osteopetrosis, autosomal dominant 2, 166600 (3), Autosomal dominantOsteopetrosis, autosomal recessive 4, 611490 (3);chr16;CLCN7, CLC7, OPTA2, OPTB4;True
ENSG00000100726;Telomere maintenance 2, S. cerevisiae, homolog of;NotRelevant;;You-Hoover-Fong syndrome, 616954 (3), Autosomal recessiveYou-Hoover-Fong syndrome, 616954 (3);chr16;TELO2, TEL2, CLK2, KIAA0683, HCLK2, YHFS;True
ENSG00000187535;Intraflagellar transport 140, Chlamydomonas, homolog of;NotRelevant;;Retinitis pigmentosa 80, 617781 (3), Autosomal recessiveShort-rib thoracic dysplasia 9 with or without polydactyly, 266920 (3);chr16;IFT140, KIAA0590, SRTD9, MZSDS, RP80;True
ENSG00000074071;Mitochondrial ribosomal protein S34;NotRelevant;;Combined oxidative phosphorylation deficiency 32, 617664 (3), Autosomal recessiveCombined oxidative phosphorylation deficiency 32, 617664 (3);chr16;MRPS34, MRPS12, COXPD32;True
ENSG00000099769;Insulin-like growth factor-binding protein, acid-labile subunit;NotRelevant;;Acid-labile subunit, deficiency of, 615961 (3)Acid-labile subunit, deficiency of, 615961 (3);chr16;IGFALS, ALS, ACLSD;False
ENSG00000063854;Hydroxyacyl glutathione hydrolase;NotRelevant;ENSG00000063854;[Glyoxalase II deficiency], 614033 (1);chr16;HAGH, GLO2;False
ENSG00000162039;Meiosis-specific protein with OB domains;NotRelevant;mutation identified in one SPGF22 family;?Spermatogenic failure 22, 617706 (3), Autosomal recessive?Spermatogenic failure 22, 617706 (3);chr16;MEIOB, SPGF22;True
ENSG00000127554;Growth factor, erv1, S. cerevisiae, homolog of (augmenter of liver regeneration);NotRelevant;;Myopathy, mitochondrial progressive, with congenital cataract, hearing loss, and developmental delay, 613076 (3)Myopathy, mitochondrial progressive, with congenital cataract, hearing loss, and developmental delay, 613076 (3);chr16;GFER, ERV1, ALR;False
ENSG00000065057;Endonuclease III, E. coli, homolog of;NotRelevant;;Familial adenomatous polyposis 3, 616415 (3), Autosomal recessiveFamilial adenomatous polyposis 3, 616415 (3);chr16;NTHL1, OCTS3, FAP3;True
ENSG00000103197;Tuberin (tuberous sclerosis 2 gene);NotRelevant;somatic mutation identified in 1 FCORD2 patient;?Focal cortical dysplasia, type II, somatic, 607341 (3)Tuberous sclerosis-2, 613254 (3);chr16;TSC2, LAM;False
ENSG00000008710;Polycystin-1;NotRelevant;;Polycystic kidney disease 1, 173900 (3), Autosomal dominantPolycystic kidney disease 1, 173900 (3);chr16;PKD1;True
ENSG00000131653;TNF receptor-associated factor 7;NotRelevant;;Cardiac, facial, and digital anomalies with developmental delay, 618164 (3), Autosomal dominantCardiac, facial, and digital anomalies with developmental delay, 618164 (3);chr16;TRAF7, RFWD1, CAFDADD;True
ENSG00000167972;ATP-binding cassette-3;NotRelevant;;Surfactant metabolism dysfunction, pulmonary, 3, 610921 (3), Autosomal recessiveSurfactant metabolism dysfunction, pulmonary, 3, 610921 (3);chr16;ABCA3, ABC3, SMDP3;True
ENSG00000162065;TBC1 domain family, member 24;NotRelevant;;DOORS syndrome, 220500 (3), Autosomal recessiveMyoclonic epilepsy, infantile, familial, 605021 (3);chr16;TBC1D24, KIAA1171, FIME, EIEE16, DOORS, DFNB86, DFNA65;True
ENSG00000131652;THO complex subunit 6;NotRelevant;;Beaulieu-Boycott-Innes syndrome, 613680 (3), Autosomal recessiveBeaulieu-Boycott-Innes syndrome, 613680 (3);chr16;THOC6, FSAP35, BBIS;True
ENSG00000103313;Pyrin (marenostrin);NotRelevant;between D16S80 and D16S283;Familial Mediterranean fever, AD, 134610 (3), Autosomal dominantFamilial Mediterranean fever, AR, 249100 (3);chr16;MEFV, MEF, FMF;True
ENSG00000188827;Slx4, S. cerevisiae, homolog of;NotRelevant;;Fanconi anemia, complementation group P, 613951 (3), Autosomal recessiveFanconi anemia, complementation group P, 613951 (3);chr16;SLX4, BTBD12, MUS312, KIAA1784, KIAA1987, FANCP;True
ENSG00000213918;Deoxyribonuclease I;NotRelevant;;{Systemic lupus erythematosus, susceptibility to}, 152700 (3), Autosomal dominant{Systemic lupus erythematosus, susceptibility to}, 152700 (3);chr16;DNASE1, DNL1;True
ENSG00000005339;CREB binding protein;NotRelevant;fusion partner with MORF in AML; fusion partner with MLL in therapy-related acute leukemiaRubinstein-Taybi syndrome 1, 180849 (3);chr16;CREBBP, CBP, RSTS1;False
ENSG00000126603;GLIS family zinc finger protein 2;NotRelevant;;Nephronophthisis 7, 611498 (3)Nephronophthisis 7, 611498 (3);chr16;GLIS2, NPHP7;False
ENSG00000217930;Presequence translocase-associated motor 16, S. cerevisiae, homolog of;NotRelevant;;Spondylometaphyseal dysplasia, Megarbane-Dagher-Melike type, 613320 (3), Autosomal recessiveSpondylometaphyseal dysplasia, Megarbane-Dagher-Melike type, 613320 (3);chr16;PAM16, MAGMAS, SMDMDM;True
ENSG00000140623;Septin 12;NotRelevant;;Spermatogenic failure 10, 614822 (3), Autosomal dominantSpermatogenic failure 10, 614822 (3);chr16;SEPT12, SPGF10;True
ENSG00000067836;Rogdi, Drosophila, homolog of;NotRelevant;;Kohlschutter-Tonz syndrome, 226750 (3), Autosomal recessiveKohlschutter-Tonz syndrome, 226750 (3);chr16;ROGDI, KTZS;True
ENSG00000033011;Alg1, yeast, homolog of (beta-1,4 mannosyltransferase);NotRelevant;;Congenital disorder of glycosylation, type Ik, 608540 (3), Autosomal recessiveCongenital disorder of glycosylation, type Ik, 608540 (3);chr16;ALG1, HMAT1, HMT1, CDG1K;True
ENSG00000183044;4-aminobutyrate aminotransferase;NotRelevant;;GABA-transaminase deficiency, 613163 (3), Autosomal recessiveGABA-transaminase deficiency, 613163 (3);chr16;ABAT, GABAT;True
ENSG00000140650;Phosphomannomutase 2;NotRelevant;;Congenital disorder of glycosylation, type Ia, 212065 (3), Autosomal recessiveCongenital disorder of glycosylation, type Ia, 212065 (3);chr16;PMM2, CDG1A;True
ENSG00000183454;Glutamate receptor, ionotropic, N-methyl D-aspartate 2A;NotRelevant;;Epilepsy, focal, with speech disorder and with or without mental retardation, 245570 (3), Autosomal dominantEpilepsy, focal, with speech disorder and with or without mental retardation, 245570 (3);chr16;GRIN2A, NMDAR2A, FESD, LKS;True
ENSG00000213853;Epithelial membrane protein 2;NotRelevant;;Nephrotic syndrome, type 10, 615861 (3), Autosomal recessiveNephrotic syndrome, type 10, 615861 (3);chr16;EMP2, NPHS10;True
ENSG00000179583;Class II major histocompatibility complex transactivator;NotRelevant;;Bare lymphocyte syndrome, type II, complementation group A, 209920 (3), Autosomal recessive{Rheumatoid arthritis, susceptibility to}, 180300 (3);chr16;CIITA, MHC2TA, C2TA;True
ENSG00000189067;LPS-induced TNFA factor;NotRelevant;;Charcot-Marie-Tooth disease, type 1C, 601098 (3), Autosomal dominantCharcot-Marie-Tooth disease, type 1C, 601098 (3);chr16;LITAF, CMT1C;True
ENSG00000175595;Excision-repair, complementing defective, in Chinese hamster, number 4;NotRelevant;mutation identified in 1 XFEPS patient;Fanconi anemia, complementation group Q, 615272 (3), Autosomal recessiveXeroderma pigmentosum, type F/Cockayne syndrome, 278760 (3);chr16;ERCC4, XPF, FANCQ, XFEPS;True
ENSG00000140694;Polyadenylate-specific ribonuclease;NotRelevant;;Dyskeratosis congenita, autosomal recessive 6, 616353 (3), Autosomal recessivePulmonary fibrosis and/or bone marrow failure, telomere-related, 4, 616371 (3);chr16;PARN, DAN, DKCB6, PFBMFT4;True
ENSG00000072864;nudE neurodevelopment protein 1;NotRelevant;mutation identified in 1 MHAC family;Lissencephaly 4 (with microcephaly), 614019 (3), Autosomal recessiveLissencephaly 4 (with microcephaly), 614019 (3);chr16;NDE1, NUDE, LIS4, MHAC;True
ENSG00000133392;Myosin, heavy polypeptide-11, smooth muscle;NotRelevant;fused with CBFB by inversion in acute myelomonocytic leukemia;Aortic aneurysm, familial thoracic 4, 132900 (3), Autosomal dominantAortic aneurysm, familial thoracic 4, 132900 (3);chr16;MYH11, AAT4, FAA4;True
ENSG00000091262;ATP-binding cassette, subfamily C, member 6;NotRelevant;;Arterial calcification, generalized, of infancy, 2, 614473 (3), Autosomal recessivePseudoxanthoma elasticum, forme fruste, 177850 (3);chr16;ABCC6, ARA, ABC34, MLP1, PXE, GACI2;True
ENSG00000103489;Xylosyltransferase 1;NotRelevant;;Desbuquois dysplasia 2, 615777 (3), Autosomal recessive{Pseudoxanthoma elasticum, modifier of severity of}, 264800 (3);chr16;XYLT1, XT1, DBQD2;True
ENSG00000170540;ADP-ribosylation factor-like 6 interacting protein 1;NotRelevant;mutation identified in 1 family;?Spastic paraplegia 61, autosomal recessive, 615685 (3), Autosomal recessive?Spastic paraplegia 61, autosomal recessive, 615685 (3);chr16;ARL6IP1, KIAA0069, SPG61;True
ENSG00000167186;COQ7, S. cerevisiae, homolog of;NotRelevant;mutation identified in 1 COQ10D8 patient;?Coenzyme Q10 deficiency, primary, 8, 616733 (3), Autosomal recessive?Coenzyme Q10 deficiency, primary, 8, 616733 (3);chr16;COQ7, CLK1, COQ10D8;True
ENSG00000169344;Uromodulin (uromucoid, Tamm-Horsfall glycoprotein);NotRelevant;;Glomerulocystic kidney disease with hyperuricemia and isosthenuria, 609886 (3)Medullary cystic kidney disease 2, 603860 (3);chr16;UMOD, HNFJ1, FJHN, MCKD2, ADMCKD2;False
ENSG00000005187;Acyl-CoA synthetase medium-chain family member 3;NotRelevant;;{?Hypertension, essential} (1){?Hypertension, essential} (1);chr16;ACSM3, SAH;False
ENSG00000103316;Crystallin, mu;NotRelevant;;Deafness, autosomal dominant 40, 616357 (3), Autosomal dominantDeafness, autosomal dominant 40, 616357 (3);chr16;CRYM, DFNA40;True
ENSG00000155719;Otoancorin;NotRelevant;;Deafness, autosomal recessive 22, 607039 (3), Autosomal recessiveDeafness, autosomal recessive 22, 607039 (3);chr16;OTOA, DFNB22;True
ENSG00000140740;Ubiquinol-cytochrome c reductase core protein II;NotRelevant;;Mitochondrial complex III deficiency, nuclear type 5, 615160 (3), Autosomal recessiveMitochondrial complex III deficiency, nuclear type 5, 615160 (3);chr16;UQCRC2, MC3DN5;True
ENSG00000166828;Sodium channel, nonvoltage-gated 1, gamma;NotRelevant;same 400kb fragment as SCNN1B;Bronchiectasis with or without elevated sweat chloride 3, 613071 (3), Autosomal dominantPseudohypoaldosteronism, type I, 264350 (3);chr16;SCNN1G, PHA1, BESC3, LDLS2;True
ENSG00000168447;Sodium channel, nonvoltage-gated 1, beta;NotRelevant;;Bronchiectasis with or without elevated sweat chloride 1, 211400 (3), Autosomal dominantPseudohypoaldosteronism, type I, 264350 (3);chr16;SCNN1B, BESC1, LIDLS1;True
ENSG00000168434;Component of oligomeric golgi complex 7;NotRelevant;;Congenital disorder of glycosylation, type IIe, 608779 (3)Congenital disorder of glycosylation, type IIe, 608779 (3);chr16;COG7, CDG2E;False
ENSG00000103356;Glutamyl-tRNA synthetase 2;NotRelevant;;Combined oxidative phosphorylation deficiency 12, 614924 (3), Autosomal recessiveCombined oxidative phosphorylation deficiency 12, 614924 (3);chr16;EARS2, KIAA1970, COXPD12;True
ENSG00000083093;Partner and localizer of BRCA2;NotRelevant;;{Breast cancer, susceptibility to}, 114480 (3), Autosomal dominant, Somatic mutation{Pancreatic cancer, susceptibility to, 3}, 613348 (3);chr16;PALB2, FANCN, PNCA3;True
ENSG00000090905;Trinucleotide repeat-containing gene 6A;NotRelevant;mutation identified in 1 FAME6 family;?Epilepsy, familial adult myoclonic, 6, 618074 (3)?Epilepsy, familial adult myoclonic, 6, 618074 (3);chr16;TNRC6A, GW182, KIAA1460, FAME6;False
ENSG00000077238;Interleukin-4 receptor;NotRelevant;;{AIDS, slow progression to}, 609423 (3){Atopy, susceptibility to}, 147050 (3);chr16;IL4R, IL4RA;False
ENSG00000103522;Interleukin 21 receptor;NotRelevant;fusion partner with BCL6;[IgE, elevated level of], 147050 (3), Autosomal dominant[IgE, elevated level of], 147050 (3);chr16;IL21R, IMD56;True
ENSG00000047578;Katanin-interacting protein;NotRelevant;;Joubert syndrome 26, 616784 (3), Autosomal recessiveJoubert syndrome 26, 616784 (3);chr16;KATNIP, KIAA0556;True
ENSG00000188603;Battenin;NotRelevant;;Ceroid lipofuscinosis, neuronal, 3, 204200 (3), Autosomal recessiveCeroid lipofuscinosis, neuronal, 3, 204200 (3);chr16;CLN3, BTS;True
ENSG00000178952;Tu translation elongation factor, mitochondrial;NotRelevant;pseudogene on chr.17;Combined oxidative phosphorylation deficiency 4, 610678 (3), Autosomal recessiveCombined oxidative phosphorylation deficiency 4, 610678 (3);chr16;TUFM, EFTU, COXPD4;True
ENSG00000196296;ATPase, Ca++ transporting, fast-twitch, 1;NotRelevant;;Brody myopathy, 601003 (3), Autosomal recessiveBrody myopathy, 601003 (3);chr16;ATP2A1, SERCA1;True
ENSG00000177455;CD19 antigen;NotRelevant;;Immunodeficiency, common variable, 3, 613493 (3), Autosomal recessiveImmunodeficiency, common variable, 3, 613493 (3);chr16;CD19, CVID3;True
ENSG00000213658;Linker for activation of T cells;NotRelevant;;Immunodeficiency 52, 617514 (3), Autosomal recessiveImmunodeficiency 52, 617514 (3);chr16;LAT, IMD52;True
ENSG00000079616;Kinesin family member 22;NotRelevant;;Spondyloepimetaphyseal dysplasia with joint laxity, type 2, 603546 (3), Autosomal dominantSpondyloepimetaphyseal dysplasia with joint laxity, type 2, 603546 (3);chr16;KIF22, KNSL4, KID, OBP, SEMDJL2;True
ENSG00000167371;Proline-rich transmembrane protein 2;NotRelevant;;Convulsions, familial infantile, with paroxysmal choreoathetosis, 602066 (3), Autosomal dominantSeizures, benign familial infantile, 2, 605751 (3);chr16;PRRT2, PKC, DYT10, EKD1, BFIS2, BFIC2, ICCA;True
ENSG00000149925;Aldolase A, fructose-bisphosphatase;NotRelevant;pseudogenes on 3 and 10;Glycogen storage disease XII, 611881 (3), Autosomal recessiveGlycogen storage disease XII, 611881 (3);chr16;ALDOA, GSD12;True
ENSG00000149922;T-box 6;NotRelevant;;Spondylocostal dysostosis 5, 122600 (3), Autosomal recessive, Autosomal dominantSpondylocostal dysostosis 5, 122600 (3);chr16;TBX6, SCDO5;True
ENSG00000102879;Coronin 1A;NotRelevant;;Immunodeficiency 8, 615401 (3), Autosomal recessiveImmunodeficiency 8, 615401 (3);chr16;CORO1A, TACO, CLIPINA, IMD8;True
ENSG00000080603;SNF2-related CBP activator protein;NotRelevant;;Floating-Harbor syndrome, 136140 (3), Autosomal dominantFloating-Harbor syndrome, 136140 (3);chr16;SRCAP, SWR1, KIAA0309, FLHS;True
ENSG00000156873;Phosphorylase kinase, gamma 2 (testis/liver);NotRelevant;;Cirrhosis due to liver phosphorylase kinase deficiency (3)Glycogen storage disease IXc, 613027 (3);chr16;PHKG2, GSD9C;False
ENSG00000099377;3-beta-hydroxy-delta-5-C27-steroid oxidoreductase;NotRelevant;;Bile acid synthesis defect, congenital, 1, 607765 (3), Autosomal recessiveBile acid synthesis defect, congenital, 1, 607765 (3);chr16;HSD3B7, CBAS1;True
ENSG00000099365;Syntaxin 1B;NotRelevant;;Generalized epilepsy with febrile seizures plus, type 9, 616172 (3), Autosomal dominantGeneralized epilepsy with febrile seizures plus, type 9, 616172 (3);chr16;STX1B, GEFSP9;True
ENSG00000167397;Vitamin K epoxide reductase complex, subunit 1;NotRelevant;;Vitamin K-dependent clotting factors, combined deficiency of, 2, 607473 (3)Warfarin resistance, 122700 (3);chr16;VKORC1, VKOR, VKCFD2, FLJ00289;False
ENSG00000103507;Branched-chain alpha-keto acid dehydrogenase kinase;NotRelevant;;Branched-chain ketoacid dehydrogenase kinase deficiency, 614923 (3)Branched-chain ketoacid dehydrogenase kinase deficiency, 614923 (3);chr16;BCKDK, BDK, BCKDKD;False
ENSG00000089280;Fusion, derived from 12-16 translocation, malignant liposarcoma;NotRelevant;fused with DDIT3 in myxoid liposarcoma, with ERG in leukemia, and ATF1 in angiomatoid fibrous histiocytoma;Amyotrophic lateral sclerosis 6, with or without frontotemporal dementia, 608030 (3)Essential tremor, hereditary, 4, 614782 (3);chr16;FUS, TLS, ALS6, ETM4;False
ENSG00000169896;Integrin, alpha-M (complement component receptor-3, alpha;NotRelevant;3684;ENSG00000169896{Systemic lupus erythematous, association with susceptibility to, 6}, 609939 (3);chr16;ITGAM, CR3A, CD11B, MAC1A, SLEB6;False
ENSG00000140691;Armadillo repeat-containing protein 5;NotRelevant;;ACTH-independent macronodular adrenal hyperplasia 2, 615954 (3), Autosomal dominant, Somatic mutationACTH-independent macronodular adrenal hyperplasia 2, 615954 (3);chr16;ARMC5, AIMAH2;True
ENSG00000140675;Solute carrier family 5 (sodium/glucose cotransporter), member 2;NotRelevant;;Renal glucosuria, 233100 (3), Autosomal recessive, Autosomal dominantRenal glucosuria, 233100 (3);chr16;SLC5A2, SGLT2;True
ENSG00000069329;Vacuolar protein sorting 35, yeast, homolog of;NotRelevant;;{Parkinson disease 17}, 614203 (3), Autosomal dominant{Parkinson disease 17}, 614203 (3);chr16;VPS35, MEM3, PARK17;True
ENSG00000091651;Origin recognition complex, subunit 6, S. cerevisiae, homolog of;NotRelevant;;Meier-Gorlin syndrome 3, 613803 (3), Autosomal recessiveMeier-Gorlin syndrome 3, 613803 (3);chr16;ORC6, ORC6L;True
ENSG00000166123;Glutamate pyruvate transaminase 2;NotRelevant;;Mental retardation, autosomal recessive 49, 616281 (3), Autosomal recessiveMental retardation, autosomal recessive 49, 616281 (3);chr16;GPT2, ALT2, MRT49;True
ENSG00000102893;Phosphorylase kinase, beta polypeptide;NotRelevant;;Phosphorylase kinase deficiency of liver and muscle, autosomal recessive, 261750 (3), Autosomal recessivePhosphorylase kinase deficiency of liver and muscle, autosomal recessive, 261750 (3);chr16;PHKB;True
ENSG00000121270;ATP-binding cassette, subfamily C, member 11;NotRelevant;;[Axillary odor, variation in], 117800 (3), Autosomal dominant[Earwax, wet/dry], 117800 (3);chr16;ABCC11, MRP8, EWWD, WW;True
ENSG00000102935;Zinc finger protein 423;NotRelevant;;Joubert syndrome 19, 614844 (3), Autosomal recessive, Autosomal dominantNephronophthisis 14, 614844 (3);chr16;ZNF423, ZFP423, OAZ, KIAA0760, NPHP14, JBTS19;True
ENSG00000167207;Nucleotide-binding oligomerization domain protein 2;NotRelevant;;Blau syndrome, 186580 (3), Autosomal dominant{Yao syndrome}, 617321 (3);chr16;NOD2, CARD15, IBD1, CD, YAOS, BLAUS;True
ENSG00000083799;CYLD gene;NotRelevant;behaves as tumor suppressor;Brooke-Spiegler syndrome, 605041 (3), Autosomal dominantTrichoepithelioma, multiple familial, 1, 601606 (3);chr16;CYLD, CDMT, EAC, MFT1, KIAA0849, BRSS;True
ENSG00000103449;Sal-like 1;NotRelevant;;Townes-Brocks branchiootorenal-like syndrome, 107480 (3), Autosomal dominantTownes-Brocks syndrome 1, 107480 (3);chr16;SALL1, HSAL1, TBS;True
ENSG00000103494;RPGRIP1-like;NotRelevant;;COACH syndrome, 216360 (3), Autosomal recessiveMeckel syndrome 5, 611561 (3);chr16;RPGRIP1L, KIAA1005, JBTS7, MKS5;True
ENSG00000140718;Fat mass- and obesity-associated gene;NotRelevant;;Growth retardation, developmental delay, facial dysmorphism, 612938 (3), Autosomal recessive{Obesity, susceptibility to, BMIQ14}, 612460 (3);chr16;FTO, GDFD, BMIQ14;True
ENSG00000176842;Iroquois homeo box protein 5;NotRelevant;;Hamamy syndrome, 611174 (3), Autosomal recessiveHamamy syndrome, 611174 (3);chr16;IRX5, HMMS;True
ENSG00000087245;Matrix metalloproteinase 2 (gelatinase A, 72kD type IV collagenase);NotRelevant;near MT1,2;Multicentric osteolysis, nodulosis, and arthropathy, 259600 (3), Autosomal recessiveMulticentric osteolysis, nodulosis, and arthropathy, 259600 (3);chr16;MMP2, CLG4A, MONA;True
ENSG00000103546;Solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2, cocaine- and antidepressant-sensitive;NotRelevant;mutation identified in 1 ORSTI family;?Orthostatic intolerance, 604715 (3)?Orthostatic intolerance, 604715 (3);chr16;SLC6A2, NAT1, NET1;False
ENSG00000198848;Carboxylesterase 1 (monocyte/macrophage serine esterase 1);NotRelevant;;Drug metabolism, altered, CES1-related, 618057 (3)Drug metabolism, altered, CES1-related, 618057 (3);chr16;CES1, SES1;False
ENSG00000087258;Guanine nucleotide-binding protein (G protein), alpha-activating activity;NotRelevant;close to MT1 in mouse;Epileptic encephalopathy, early infantile, 17, 615473 (3), Autosomal dominantNeurodevelopmental disorder with involuntary movements, 617493 (3);chr16;GNAO1, EIEE17, NEDIM;True
ENSG00000125124;Bardet-Biedl syndrome 2;NotRelevant;;Bardet-Biedl syndrome 2, 615981 (3), Autosomal recessiveRetinitis pigmentosa 74, 616562 (3);chr16;BBS2, RP74;True
ENSG00000102900;Nucleoporin, 93kD;NotRelevant;;Nephrotic syndrome, type 12, 616892 (3), Autosomal recessiveNephrotic syndrome, type 12, 616892 (3);chr16;NUP93, NIC96, KIAA0095, NPHS12;True
ENSG00000070915;Solute carrier family 12 (sodium/potassium/chloride transporters), member 3;NotRelevant;;Gitelman syndrome, 263800 (3), Autosomal recessiveGitelman syndrome, 263800 (3);chr16;SLC12A3, NCCT, TSC;True
ENSG00000087237;Cholesteryl ester transfer protein, plasma;NotRelevant;;[High density lipoprotein cholesterol level QTL 10], 143470 (3), Autosomal dominant[High density lipoprotein cholesterol level QTL 10], 143470 (3);chr16;CETP, HDLCQ10;True
ENSG00000159579;RING finger- and SPRY domain-containing protein 11;NotRelevant;;Spondyloepimetaphyseal dysplasia, Faden-Alkuraya type, 616723 (3), Autosomal recessiveSpondyloepimetaphyseal dysplasia, Faden-Alkuraya type, 616723 (3);chr16;RSPRY1, KIAA1972, SEMDFA;True
ENSG00000102931;ADP ribosylation factor-like 2-binding protein;NotRelevant;;Retinitis pigmentosa with or without situs inversus, 615434 (3), Autosomal recessiveRetinitis pigmentosa with or without situs inversus, 615434 (3);chr16;ARL2BP, BART;True
ENSG00000088682;Coq9, S. cerevisiae, homolog of;NotRelevant;;Coenzyme Q10 deficiency, primary, 5, 614654 (3), Autosomal recessiveCoenzyme Q10 deficiency, primary, 5, 614654 (3);chr16;COQ9, C16orf49, COQ10D5;True
ENSG00000205336;Adhesion G protein-coupled receptor G1;NotRelevant;;Polymicrogyria, bilateral frontoparietal, 606854 (3), Autosomal recessivePolymicrogyria, bilateral perisylvian, 615752 (3);chr16;ADGRG1, GPR56, TM7XN1, BFPP, BPPR;True
ENSG00000140854;Katanin, p80 subunit, B1;NotRelevant;;Lissencephaly 6, with microcephaly, 616212 (3), Autosomal recessiveLissencephaly 6, with microcephaly, 616212 (3);chr16;KATNB1, LIS6;True
ENSG00000070729;Cyclic nucleotide gated channel, beta 1;NotRelevant;;Retinitis pigmentosa 45, 613767 (3), Autosomal recessiveRetinitis pigmentosa 45, 613767 (3);chr16;CNGB1, CNCG3L, CNCG2, RP45;True
ENSG00000103005;U6 small nuclear RNA biogenesis phosphodiesterase 1;NotRelevant;;Poikiloderma with neutropenia, 604173 (3), Autosomal recessivePoikiloderma with neutropenia, 604173 (3);chr16;USB1, C16orf57, PN;True
ENSG00000140937;Cadherin-11 (OB-cadherin, osteoblast);NotRelevant;;Elsahy-Waters syndrome, 211380 (3), Autosomal recessiveElsahy-Waters syndrome, 211380 (3);chr16;CDH11, CAD11, ESWS;True
ENSG00000166546;Brain-expressed, associated with NEDD4;NotRelevant;;Spinocerebellar ataxia 31, 117210 (3), Autosomal dominantSpinocerebellar ataxia 31, 117210 (3);chr16;BEAN, SCA31;True
ENSG00000166548;Thymidine kinase, mitochondrial;NotRelevant;mutation identified in 1 PEOB3 family;Mitochondrial DNA depletion syndrome 2 (myopathic type), 609560 (3), Autosomal recessiveMitochondrial DNA depletion syndrome 2 (myopathic type), 609560 (3);chr16;TK2, MTDPS2, PEOB3;True
ENSG00000067955;Core-binding factor, beta subunit;NotRelevant;inv(16)(p13;q22)Myeloid leukemia, acute, M4/M4Eo subtype, somatic, 601626 (1);chr16;CBFB, PEBP2B;False
ENSG00000102878;Heat-shock transcription factor 4;NotRelevant;;Cataract 5, multiple types, 116800 (3), Autosomal dominantCataract 5, multiple types, 116800 (3);chr16;HSF4, CTM, CTRCT5;True
ENSG00000140939;Nucleolar protein 3;NotRelevant;;Myoclonus, familial cortical, 614937 (3), Autosomal dominantMyoclonus, familial cortical, 614937 (3);chr16;NOL3, NOP, MYC, ARC, FCM;True
ENSG00000176387;Hydroxysteroid (11-beta) dehydrogenase 2;NotRelevant;;Apparent mineralocorticoid excess, 218030 (3), Autosomal recessiveApparent mineralocorticoid excess, 218030 (3);chr16;HSD11B2, HSD11K, AME;True
ENSG00000159723;Agouti-related transcript, mouse, homolog of;NotRelevant;;{Leanness, inherited} (3){Obesity, late-onset}, 601665 (3);chr16;AGRP, ART, AGRT;False
ENSG00000102974;CCCTC-binding factor;NotRelevant;;Mental retardation, autosomal dominant 21, 615502 (3), Autosomal dominantMental retardation, autosomal dominant 21, 615502 (3);chr16;CTCF, MRD21;True
ENSG00000159753;Capping protein regulator and myosin 1 linker 2;NotRelevant;;Immunodeficiency 58, 618131 (3), Autosomal recessiveImmunodeficiency 58, 618131 (3);chr16;CARMIL2, RLTPR, IMD58;True
ENSG00000102977;Acd, mouse, homolog of;NotRelevant;mutation has been identified in 1 DKCA7 and 1 DKCB7 family;?Dyskeratosis congenita, autosomal dominant 6, 616553 (3), Autosomal recessive, Autosomal dominant?Dyskeratosis congenita, autosomal recessive 7, 616553 (3);chr16;ACD, PTOP, PIP1, TINT1;True
ENSG00000213398;Lecithin-cholesterol acyltransferase;NotRelevant;very close to HP;Fish-eye disease, 136120 (3), Autosomal recessiveNorum disease, 245900 (3);chr16;LCAT;True
ENSG00000132600;Protein arginine N-methyltransferase 7;NotRelevant;;Short stature, brachydactyly, intellectual developmental disability, and seizures, 617157 (3), Autosomal recessiveShort stature, brachydactyly, intellectual developmental disability, and seizures, 617157 (3);chr16;PRMT7, KIAA1933, SBIDDS;True
ENSG00000062038;Cadherin-3 (P-cadherin);NotRelevant;in mouse tightly linked to ECAD;Ectodermal dysplasia, ectrodactyly, and macular dystrophy, 225280 (3), Autosomal recessiveHypotrichosis, congenital, with juvenile macular dystrophy, 601553 (3);chr16;CDH3, CDHP, PCAD, HJMD;True
ENSG00000039068;Cadherin-1 (E-cadherin;NotRelevant;ENSG00000039068;near LCAT{Prostate cancer, susceptibility to}, 176807 (3);chr16;CDH1, UVO, LCAM, ECAD, BCDS1;False
ENSG00000213380;Component of oligomeric golgi complex 8;NotRelevant;;Congenital disorder of glycosylation, type IIh, 611182 (3)Congenital disorder of glycosylation, type IIh, 611182 (3);chr16;COG8, DOR1, CDG2H;False
